id	frequency	board	fill
b8e84652f029caf53d71d59857b76078	1678	Pw,Qb,Nw,Rb,Kb,Qw,Bb,Nb,Qw,,,,,,,Qw,Pw,,,,,,,Bb,Rw,,,,,,,Rb,Bb,,,,,,,Pw,Qb,,,,,,,Qb,Pb,,,,,,,Bw,Qb,Qw,Pw,Rw,Bb,Qb,Pb,Nw	lightRed	
b8fb8ebbe7e5c3d70bffc5b4ace16a25	975	Rw,Bb,Kw,Pw,Rb,Bw,Qb,Rw,Rw,,,,,,,Rb,Rw,,,,,,,Bw,Rw,,,Pb,Pb,,,Qb,Rw,,,Pb,Pb,,,Pb,Rw,,,,,,,Rw,Rw,,,,,,,Bb,Rw,Qw,Pw,Rb,Bw,Qb,Pb,Pb	darkGray	
b9052ffa8474c48ef468ec67416ea225	1576	Bb,Rw,Bb,Qw,Pw,Rb,Bw,Pb,Pw,,,,,,,Rb,Qw,,,,,,,Nw,Bw,,,Nb,Nb,,,Qb,Rb,,,Nb,Nb,,,Kw,Kw,,,,,,,Rw,Qb,,,,,,,Bb,Kb,Rb,Nw,Qw,Kb,Rw,Nb,Qw	lightGray	
b90e356676a7da6cef145bbd8360029e	2942	Nw,Nw,Qb,Kb,Rb,Nb,Qw,Kw,Bw,,,,,,,Rw,Qb,,,,,,,Nb,Pb,,,Rb,Rb,,,Qw,Rw,,,Rb,Rb,,,Kb,Bb,,,,,,,Rb,Qw,,,,,,,Nw,Bb,Bb,Qw,Pb,Rw,Bw,Qb,Nb	darkGray	
b9261c1ca81587f4b81d683a09fa92b4	1133	Qw,Kb,Bw,Nw,Pb,Kw,Bb,Bb,Nb,,,,,,,Nw,Pw,,,,,,,Rb,Kb,,,,,,,Kw,Bw,,,,,,,Qb,Nw,,,,,,,Nb,Pb,,,,,,,Rw,Bw,Nb,Bw,Kw,Pw,Nw,Bb,Pw	lightGray	
b9540708b07f250a055e7bf6c30ae6ea	235	Qb,Bb,Rw,Pb,Qb,Bw,Rb,Kw,Rw,,,,,,,Rb,Kw,,,,,,,Pw,Qw,,,Nb,Nb,,,Qb,Nb,,,Nb,Nb,,,Bw,Rb,,,,,,,Rw,Kb,,,,,,,Pb,Rw,Nb,Pw,Kb,Bw,Nw,Rb,Kw	lightRed	
b9692b06fb66a5b0e50f234841b2e461	674	Nw,Pw,Nb,Bb,Kw,Pb,Nw,Kw,Qb,,,,,,,Pb,Pb,,,,,,,Nw,Rb,,,,,,,Bw,Bw,,,,,,,Kb,Qw,,,,,,,Pw,Pw,,,,,,,Nb,Qb,Nb,Pw,Kw,Bb,Nw,Pb,Bb	lightGray	
b97f2716e056a38305fe1be1285e451c	1529	Pb,Qw,Pw,Rw,Bb,Qb,Pb,Rw,Nb,,,,,,,Rw,Pw,,,,,,,Rw,Kb,,,,,,,Rw,Bw,,,,,,,Rw,Nw,,,,,,,Rw,Pb,,,,,,,Rw,Pw,Pw,Rb,Bb,Kw,Pb,Nw,Rw	darkRed	
b981c7df6ebb6f1de95838b98d7cfdaa	1938	Qw,Nb,Qw,Kw,Rw,Nw,Qb,Qb,Nw,,,,,,,Nw,Pb,,,,,,,Qb,Kb,,,Rb,Rb,,,Kb,Bw,,,Rb,Rb,,,Rb,Nb,,,,,,,Nb,Pw,,,,,,,Bw,Qw,Pw,Rb,Bb,Qw,Pb,Rw,Rw	darkGray	
b9d370f73cd071ec00daab04a9c8503b	3444	Nb,Bw,Rb,Pb,Qb,Bb,Rw,Rw,Bw,,,,,,,Rw,Rb,,,,,,,Rw,Pw,,,Nb,Nb,,,Rw,Kw,,,Nb,Nb,,,Rw,Bb,,,,,,,Rw,Nw,,,,,,,Rw,Kw,Kw,Pw,Nb,Bw,Kb,Pb,Rw	lightRed	
b9e3c113c71c3ba034becb7fab72bd4e	1160	Nw,Bb,Rw,Pw,Qw,Bw,Rb,Qw,Bb,,,,,,,Qw,Qw,,,,,,,Kb,Pw,,,Rb,Rb,,,Rw,Rb,,,Rb,Rb,,,Nb,Bw,,,,,,,Qb,Qb,,,,,,,Kw,Kw,Qw,Pw,Rb,Bw,Qb,Pb,Pb	darkGray	
b9f28ccbdbdc37f55cf940a4b7ad3379	2225	Pw,Bw,Qb,Pw,Rb,Bb,Qw,Bb,Pb,,,,,,,Bw,Nw,,,,,,,Kb,Bb,,,,,,,Pw,Kw,,,,,,,Nb,Pw,,,,,,,Bb,Nb,,,,,,,Qw,Rw,Qb,Pb,Rb,Bw,Qw,Pw,Bw	darkRed	
ba1920bc7cda20d2a16ecdb49ae66e84	1090	Kb,Bb,Kw,Pw,Rb,Bw,Kb,Pb,Nb,,,,,,,Rw,Qw,,,,,,,Pb,Kb,,,,,,,Qb,Rb,,,,,,,Bw,Nw,,,,,,,Rb,Qb,,,,,,,Pw,Qb,Bw,Nb,Pb,Kb,Bb,Nw,Pb	darkGray	
ba1f16e0a4d541bd04d9389093f5fb93	837	Pb,Pb,Kb,Bw,Nb,Pw,Kw,Nw,Nb,,,,,,,Qw,Bw,,,,,,,Nb,Kw,,,,,,,Rw,Pw,,,,,,,Kw,Nw,,,,,,,Qb,Bb,,,,,,,Nw,Kw,Bw,Qb,Pb,Rw,Bb,Qw,Kw	darkGray	
ba321432d7878594599d7e8171404b24	311	Qw,Qb,Bw,Rw,Pb,Qw,Bb,Rw,Kb,,,,,,,Rw,Rb,,,,,,,Rw,Nw,,,,,,,Rw,Qb,,,,,,,Rw,Kw,,,,,,,Rw,Rw,,,,,,,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	lightGray	
ba3bff5c5e11c35c97473c2efb9b70d8	1385	Qb,Bb,Rw,Pb,Qb,Bw,Rb,Nb,Pb,,,,,,,Kb,Qb,,,,,,,Pb,Bw,,,,,,,Nw,Rb,,,,,,,Bb,Pw,,,,,,,Kw,Qw,,,,,,,Pw,Rb,Qb,Bw,Rw,Pb,Qw,Bb,Nb	lightRed	
ba3dab14e05a39d108f27080fbd24063	2470	Rb,Bb,Rw,Pw,Qw,Bw,Rb,Kw,Bb,,,,,,,Nb,Qw,,,,,,,Rw,Pw,,,Rw,Rw,,,Kb,Rb,,,Rw,Rw,,,Qw,Nw,,,,,,,Nw,Qb,,,,,,,Rb,Nw,Bb,Qw,Pb,Rw,Bw,Qb,Kb	darkRed	
ba43340a05d71d199bd4960e564ae845	3585	Nb,Nw,Rb,Kw,Qb,Nb,Rw,Pb,Qw,,,,,,,Qb,Nb,,,,,,,Nw,Rb,,,,,,,Rw,Kb,,,,,,,Kw,Qb,,,,,,,Qw,Nw,,,,,,,Nb,Kb,Pb,Nw,Qw,Kb,Rw,Nb,Pw	darkRed	
ba4bfcfa1d7e0df4df3ba0a732245828	2860	Pb,Bw,Qb,Pw,Rb,Bb,Qw,Qw,Kb,,,,,,,Bb,Rb,,,,,,,Rw,Nb,,,,,,,Kb,Qw,,,,,,,Qw,Kw,,,,,,,Nw,Rw,,,,,,,Rb,Nb,Rw,Nb,Qb,Kw,Rb,Nw,Qw	darkGray	
ba78ca440727969ec71dbf9f632ada1b	3871	Bb,Nw,Bb,Kw,Pw,Nb,Qw,Nb,Nb,,,,,,,Qw,Pw,,,,,,,Bb,Kb,,,,,,,Rb,Bw,,,,,,,Pw,Nw,,,,,,,Qb,Pb,,,,,,,Bw,Rb,Qb,Bw,Rw,Kw,Qw,Nb,Nb	darkRed	
ba7a84a84d89153d9dc2c625fedefb2d	3502	Nw,Kw,Bb,Nw,Pb,Kb,Bw,Nw,Bw,,,,,,,Nw,Nb,,,,,,,Qb,Pw,,,Bw,Bw,,,Kb,Kw,,,Bw,Bw,,,Rb,Bb,,,,,,,Nb,Rw,,,,,,,Qw,Qb,Qb,Nw,Rw,Kw,Qw,Nb,Pw	darkRed	
baa2467e1aeddab4807edbb064765af6	1887	Nw,Qb,Kw,Rb,Nw,Qw,Kb,Rb,Qw,,,,,,,Nb,Pw,,,,,,,Rw,Rw,,,Qw,Qw,,,Kw,Bb,,,Qw,Qw,,,Qb,Qb,,,,,,,Nw,Pb,,,,,,,Pb,Pb,Bb,Nw,Pb,Kb,Bw,Nb,Rw	lightGray	
bab1bdae415bca65f9cafdd721d17935	1533	Rb,Rw,Bb,Qb,Pb,Rb,Bw,Bb,Qw,,,,,,,Nb,Pw,,,,,,,Pw,Rb,,,Bw,Bw,,,Kb,Nw,,,Bw,Bw,,,Bw,Qb,,,,,,,Nw,Kw,,,,,,,Pb,Bw,Nw,Pb,Qw,Bb,Nb,Pw,Rb	lightRed	
bac00b69cffa3a32d61ad2e529830aec	216	Qw,Bb,Rw,Pb,Qb,Bw,Rb,Bw,Nb,,,,,,,Nb,Bw,,,,,,,Bw,Kb,,,Pw,Pw,,,Kw,Pb,,,Pw,Pw,,,Pw,Nw,,,,,,,Nw,Bb,,,,,,,Bb,Rw,Pw,Qw,Bb,Rw,Pb,Qb,Qw	lightRed	
bac3480b131d33561ea1a5c52964a870	2175	Pw,Pb,Qb,Bw,Rb,Pw,Qw,Bw,Qb,,,,,,,Qb,Kw,,,,,,,Nw,Rb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Kw,Qw,,,,,,,Qw,Kb,,,,,,,Nb,Nw,Qw,Pw,Rw,Bb,Qb,Kw,Kw	darkRed	
bad829ab94ecd12a9b765415f4b4ec2d	4046	Qb,Pw,Nb,Bw,Kb,Pb,Nw,Rw,Bb,,,,,,,Kb,Kw,,,,,,,Rb,Pb,,,Pb,Pb,,,Nw,Nw,,,Pb,Pb,,,Qb,Bw,,,,,,,Kw,Kb,,,,,,,Rw,Rw,Bb,Nw,Pw,Kw,Bw,Nb,Bw	lightGray	
baed2a8071118ae5a015d2e6eee27011	1566	Bb,Bb,Rw,Pw,Qw,Bw,Rb,Rw,Rw,,,,,,,Qb,Pb,,,,,,,Qw,Qw,,,Pb,Pb,,,Nb,Bb,,,Pb,Pb,,,Rw,Rb,,,,,,,Qw,Pw,,,,,,,Bb,Nw,Pb,Rb,Bb,Qw,Pb,Rw,Kw	darkGray	
bb041a84f14e7489948758921efd7663	819	Qw,Rb,Pw,Qw,Bb,Rw,Pb,Bw,Pw,,,,,,,Qw,Kw,,,,,,,Bb,Bb,,,Nw,Nw,,,Rw,Nw,,,Nw,Nw,,,Pb,Pb,,,,,,,Qb,Kb,,,,,,,Bw,Nw,Nb,Pw,Kb,Bw,Nw,Pb,Nb	lightGray	
bb07336d0a7ddce9225490445d4b505d	628	Pw,Pb,Rb,Bw,Nb,Pw,Kw,Rw,Rb,,,,,,,Kb,Nw,,,,,,,Pb,Qw,,,,,,,Nb,Kb,,,,,,,Bw,Rw,,,,,,,Kw,Nb,,,,,,,Pw,Pw,Bb,Rw,Pb,Qb,Bw,Rb,Nb	lightGray	
bb191045fb96d6032f0a6f90b7590a60	1385	Qb,Bb,Rw,Pb,Qb,Bw,Rb,Nb,Pb,,,,,,,Kb,Qb,,,,,,,Pb,Bw,,,,,,,Nw,Rb,,,,,,,Bb,Pw,,,,,,,Kw,Qw,,,,,,,Pw,Rb,Qb,Bw,Rw,Pb,Qw,Bb,Nb	lightRed	
bb2d7398a9a68b8c26844948f5e67c4f	2399	Nw,Pw,Nb,Bb,Kw,Pb,Nw,Nb,Bw,,,,,,,Qw,Kb,,,,,,,Pw,Pw,,,Nb,Nb,,,Rb,Nb,,,Nb,Nb,,,Bw,Bb,,,,,,,Qb,Kw,,,,,,,Pb,Kw,Kb,Bw,Nb,Pw,Kw,Qb,Bb	darkGray	
bb9212eabe1aa701dbbcb0d9f0147d8c	1982	Bw,Nb,Rw,Kb,Qw,Nw,Rb,Nw,Nw,,,,,,,Nb,Qb,,,,,,,Pw,Kb,,,Qb,Qb,,,Kb,Rb,,,Qb,Qb,,,Bw,Nb,,,,,,,Nw,Qw,,,,,,,Pb,Kb,Qw,Kb,Rb,Nw,Qb,Pb,Bw	darkRed	
bb99df9db3c5b03f7427287f2981484e	54	Rb,Bw,Nb,Pb,Kb,Bb,Nw,Pb,Pw,,,,,,,Qb,Qw,,,,,,,Bw,Bb,,,Bb,Bb,,,Rw,Rw,,,Bb,Bb,,,Pb,Pb,,,,,,,Kw,Qb,,,,,,,Bb,Nb,Kb,Bw,Nb,Pw,Kw,Bb,Rw	lightGray	
bc309d1ed67118aa9761718377ddc147	611	Pb,Rb,Nw,Qb,Kw,Rw,Bb,Bw,Nb,,,,,,,Qw,Pw,,,,,,,Kb,Kb,,,,,,,Rb,Bw,,,,,,,Nw,Nw,,,,,,,Qb,Pb,,,,,,,Kw,Bw,Nb,Bw,Kw,Pw,Nw,Bb,Bw	darkGray	
bc36b3352da4a8bc75e7d4a3ce5ea00f	1292	Nb,Qb,Nw,Pw,Kw,Qw,Nb,Kw,Nw,,,,,,,Rb,Rb,,,,,,,Kb,Kw,,,Nw,Nw,,,Qb,Qb,,,Nw,Nw,,,Nw,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Bb,Qw,Nb,Rw,Kw,Qb,Nw,Rb	lightGray	
bc39d65f1c46e8e400c8265c8587ee76	1726	Kw,Nw,Pb,Kb,Bw,Rb,Pw,Nb,Bb,,,,,,,Rw,Rw,,,,,,,Kw,Pw,,,,,,,Qb,Qw,,,,,,,Nw,Bw,,,,,,,Rb,Rb,,,,,,,Pw,Nw,Nw,Pb,Qw,Bb,Nb,Pw,Rw	lightGray	
bc5e7b71624fdb76b7bafa70fc83bd1e	3853	Rw,Pw,Kw,Qb,Nw,Rb,Kb,Nb,Nb,,,,,,,Nw,Qw,,,,,,,Rb,Kw,,,,,,,Kw,Rw,,,,,,,Qb,Nw,,,,,,,Nb,Bb,,,,,,,Rw,Qw,Kb,Bw,Nw,Pb,Kw,Bb,Bb	darkGray	
bc70b0aef6c8846b396f41c402364ef1	88	Qb,Kw,Bb,Nb,Pw,Kb,Bw,Bb,Nb,,,,,,,Pb,Qw,,,,,,,Qb,Kb,,,Nb,Nb,,,Bw,Rb,,,Nb,Nb,,,Rb,Nw,,,,,,,Pw,Qb,,,,,,,Qw,Nb,Rb,Kb,Qw,Nb,Pw,Kw,Rw	darkRed	
bc70ff53402484f59be4b5ead9825b14	1118	Pb,Kb,Qw,Nb,Rw,Pb,Qb,Nb,Pw,,,,,,,Kw,Kw,,,,,,,Bb,Bw,,,,,,,Nw,Nb,,,,,,,Pb,Pb,,,,,,,Kb,Kb,,,,,,,Bw,Pw,Kb,Bw,Nb,Pw,Qw,Bb,Rw	darkRed	
bc98c566cb678fc4a64c0bc62285676b	2876	Pb,Nw,Rb,Kb,Kw,Nb,Rw,Nb,Nb,,,,,,,Nb,Rw,,,,,,,Bw,Kw,,,,,,,Qb,Qb,,,,,,,Pb,Nw,,,,,,,Nw,Rb,,,,,,,Bb,Rb,Pw,Rb,Bb,Qw,Pb,Rw,Nb	lightGray	
bcadb57fa9e655fc044bde1ce50bd440	1676	Pw,Bw,Rb,Pb,Qb,Bb,Rw,Bw,Rb,,,,,,,Bw,Bw,,,,,,,Nb,Qb,,,Pb,Pb,,,Pb,Pb,,,Pb,Pb,,,Kb,Rw,,,,,,,Bb,Bb,,,,,,,Nw,Nb,Kw,Pw,Nb,Bw,Kb,Pb,Rw	lightGray	
bcd2cf955c0ef066ca1bd93d2a1489a8	1207	Pb,Rw,Kw,Qb,Nw,Rb,Kb,Pw,Nw,,,,,,,Rw,Qb,,,,,,,Kw,Kw,,,,,,,Qw,Pw,,,,,,,Nb,Nb,,,,,,,Pb,Qw,,,,,,,Kb,Qb,Rb,Nw,Qb,Kw,Rw,Nb,Qw	darkGray	
bcd8d5f4cb652a4bb6de6228ed66a2dc	2367	Rw,Pw,Qw,Bb,Rw,Pb,Qb,Qw,Nw,,,,,,,Kw,Qb,,,,,,,Rw,Kb,,,,,,,Nw,Rb,,,,,,,Qb,Nb,,,,,,,Kb,Qw,,,,,,,Rb,Nb,Pb,Nw,Bb,Kw,Rw,Nb,Pw	darkRed	
bcdeaa3f0cf45f506d3b4d844196b16e	1141	Kb,Qb,Pb,Rw,Bb,Qw,Pw,Bb,Pb,,,,,,,Rw,Kb,,,,,,,Kw,Bw,,,,,,,Qb,Nb,,,,,,,Nw,Pw,,,,,,,Rb,Kw,,,,,,,Kb,Nw,Pb,Nw,Bw,Kb,Pw,Nb,Pb	lightRed	
bcfea6cfe2851efae77dcad9fd7d2f88	1215	Kw,Pw,Rb,Bb,Qw,Pb,Rw,Bb,Bw,,,,,,,Nw,Nb,,,,,,,Bb,Pw,,,Nb,Nb,,,Kb,Kw,,,Nb,Nb,,,Pb,Bb,,,,,,,Nb,Nw,,,,,,,Bw,Bb,Bw,Kb,Pw,Nb,Bb,Kw,Pb	darkRed	
bd07859dca28e8c92f87d693e16a351a	2043	Kw,Nb,Pw,Kw,Bb,Nw,Pb,Bb,Qw,,,,,,,Bw,Kb,,,,,,,Nb,Pb,,,,,,,Pw,Nw,,,,,,,Kw,Bb,,,,,,,Qb,Kw,,,,,,,Nw,Kw,Kb,Qw,Nw,Pb,Kw,Qb,Bw	lightRed	
bd13c3830302f87a7f682d176fa2301c	139	Rb,Qb,Nw,Rb,Kb,Qw,Nb,Nb,Qw,,,,,,,Pb,Pw,,,,,,,Qb,Rb,,,Pb,Pb,,,Bw,Bw,,,Pb,Pb,,,Rb,Qb,,,,,,,Pw,Pb,,,,,,,Kw,Nb,Nw,Qb,Kb,Rb,Nb,Qw,Pb	darkGray	
bd325004fc6949bd8662e0a63a2abf98	844	Nw,Bb,Rw,Pw,Qw,Bw,Nb,Pw,Nw,,,,,,,Qw,Qb,,,,,,,Bb,Kb,,,,,,,Rw,Rb,,,,,,,Pb,Nb,,,,,,,Qb,Qw,,,,,,,Bw,Kb,Bb,Qw,Pb,Rw,Bw,Qb,Rb	lightRed	
bd4200938e5ee9b9e19ee2bc2b80fac7	1732	Nb,Bw,Qb,Pw,Rb,Bb,Qw,Pb,Nb,,,,,,,Nb,Qw,,,,,,,Pw,Kb,,,Kb,Kb,,,Qb,Rb,,,Kb,Kb,,,Bw,Nw,,,,,,,Nw,Qb,,,,,,,Pb,Nw,Kw,Qb,Nb,Rw,Kb,Bw,Qb	lightGray	
bd4fa52444b3506e1dcbf21b5de9d4c1	1953	Qw,Nb,Pw,Kw,Bb,Nw,Pb,Nw,Bw,,,,,,,Nb,Qb,,,,,,,Bw,Pb,,,Nw,Nw,,,Kw,Rw,,,Nw,Nw,,,Pw,Bb,,,,,,,Rw,Qw,,,,,,,Bb,Rw,Rb,Pw,Qb,Bw,Rw,Pb,Kb	lightGray	
bd5319ddc97afc81a46e8930df17bb39	3926	Kw,Qw,Kb,Rw,Nb,Qb,Kw,Rw,Rb,,,,,,,Nw,Pw,,,,,,,Bb,Qw,,,,,,,Kw,Bb,,,,,,,Pw,Rw,,,,,,,Nb,Pb,,,,,,,Bw,Bw,Kw,Qb,Nb,Rw,Kb,Qw,Pb	lightGray	
bd5f57af4ed9c5b47b0ecf5fed027672	839	Kw,Qb,Pb,Rw,Bb,Qw,Pw,Pw,Qw,,,,,,,Qw,Bb,,,,,,,Bb,Rw,,,Rb,Rb,,,Rw,Pb,,,Rb,Rb,,,Pb,Kb,,,,,,,Qb,Bw,,,,,,,Nw,Rw,Bw,Rb,Pb,Qb,Nb,Rw,Kw	lightRed	
bdb4c6179d91f7bc55cf7ff29c0f4454	1170	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Kw,,,,,,,Qb,Bb,,,,,,,Bw,Nw,,,Rb,Rb,,,Rw,Pb,,,Rb,Rb,,,Kw,Kb,,,,,,,Qw,Bw,,,,,,,Nb,Rb,Rw,Kw,Qw,Nb,Rb,Kb,Bb	darkGray	
bdc2456271758f20fa10bffa1095db08	592	Kw,Rb,Kb,Qb,Nw,Rw,Kw,Nb,Nb,,,,,,,Rb,Rw,,,,,,,Kb,Kw,,,Rb,Rb,,,Qb,Qb,,,Rb,Rb,,,Nw,Nw,,,,,,,Rw,Rb,,,,,,,Kw,Nb,Kw,Rw,Nb,Qw,Kb,Rb,Nw	lightGray	
bdd900d7320a9584785f9057e32fc9ba	340	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Qb,,,,,,,Kb,Bw,,,,,,,Rb,Rb,,,,,,,Nb,Pw,,,,,,,Qw,Qw,,,,,,,Kw,Bb,,,,,,,Rw,Bw,Nw,Rb,Kw,Qb,Nb,Rw,Kb	lightGray	
bdf306d04d1b5701871ac6c925657969	246	Qb,Qw,Nb,Rb,Kb,Qb,Nw,Qw,Kw,,,,,,,Nb,Bb,,,,,,,Pw,Nw,,,,,,,Kb,Pb,,,,,,,Bw,Kb,,,,,,,Nw,Bw,,,,,,,Rb,Qw,Kw,Qb,Nb,Rw,Kb,Qw,Bb	lightRed	
bdf7abe8be1cbe5d8ede289bb57cfd7d	2814	Nb,Bw,Kb,Pw,Nb,Bb,Kw,Nw,Kw,,,,,,,Rw,Pw,,,,,,,Kw,Nb,,,,,,,Qw,Bw,,,,,,,Nb,Kb,,,,,,,Rb,Pb,,,,,,,Kb,Rw,Nb,Bw,Qb,Pb,Rw,Bb,Nb	darkGray	
be0a08b2578ba4bb32b1b8de1626d5da	3772	Kb,Qb,Pb,Rw,Bb,Qw,Pw,Qb,Nb,,,,,,,Nb,Rw,,,,,,,Bw,Kb,,,Rw,Rw,,,Kw,Qw,,,Rw,Rw,,,Pw,Nw,,,,,,,Rw,Rb,,,,,,,Bb,Qb,Rw,Bb,Qb,Pb,Rb,Bw,Qw	darkGray	
be1475ff7cd6442375a84a60d0d6e64f	2339	Kw,Rb,Bw,Qw,Pw,Rw,Bb,Qb,Rb,,,,,,,Kb,Bw,,,,,,,Qw,Qw,,,,,,,Nb,Pw,,,,,,,Rw,Nw,,,,,,,Kw,Bb,,,,,,,Qb,Qw,Pb,Rw,Bw,Qb,Pw,Rb,Kw	darkGray	
be429642d6a1207450e66932f87830a9	3841	Kw,Bb,Rw,Pb,Qb,Bw,Rb,Kb,Pw,,,,,,,Qw,Nb,,,,,,,Bb,Qb,,,Bw,Bw,,,Rb,Kw,,,Bw,Bw,,,Pw,Rb,,,,,,,Kb,Nw,,,,,,,Bw,Qw,Qb,Nw,Rw,Kw,Qw,Nb,Nw	lightRed	
be4817736ba9f1c40cbf9a4a94a048a4	1358	Pw,Bw,Qb,Pw,Rb,Bb,Qw,Nw,Qw,,,,,,,Qw,Bb,,,,,,,Kb,Rw,,,,,,,Rb,Pb,,,,,,,Nw,Qb,,,,,,,Qb,Bw,,,,,,,Kw,Rb,Bw,Nb,Pb,Kb,Bb,Nw,Bw	darkRed	
be6732453d452709f7eaeee45d11fe0c	715	Nw,Nw,Bb,Kb,Pb,Nb,Bw,Rb,Kb,,,,,,,Pw,Qw,,,,,,,Qw,Nb,,,Rw,Rw,,,Bb,Rw,,,Rw,Rw,,,Rw,Kw,,,,,,,Pb,Qb,,,,,,,Qb,Qb,Kb,Rb,Nw,Qb,Kw,Rw,Rw	lightGray	
be694db664f0f58e5981cae9398e11c0	3822	Rw,Rw,Bb,Qb,Pb,Rb,Bw,Kw,Bw,,,,,,,Kb,Qb,,,,,,,Pb,Pw,,,Nb,Nb,,,Nb,Rb,,,Nb,Nb,,,Bw,Bb,,,,,,,Kw,Qw,,,,,,,Pw,Nw,Rw,Nb,Qb,Kw,Rb,Nw,Rw	lightRed	
be7d50a0f571075822771f75e6846aab	1254	Qw,Bb,Nw,Pb,Kb,Bw,Nb,Qw,Bw,,,,,,,Qw,Qb,,,,,,,Kb,Pw,,,,,,,Rw,Rb,,,,,,,Nb,Bb,,,,,,,Qb,Qw,,,,,,,Kw,Kw,Kw,Pw,Nw,Bb,Kb,Pb,Rw	lightRed	
be82f423a3d115536ded40e6a63457e5	3925	Pb,Pw,Kw,Bb,Nw,Pb,Kb,Pb,Pb,,,,,,,Nb,Kb,,,,,,,Qw,Bb,,,,,,,Kw,Nw,,,,,,,Rw,Pw,,,,,,,Nw,Kw,,,,,,,Qb,Rb,Pb,Qb,Bb,Rw,Pw,Qw,Kw	lightGray	
be9d59f724f9269ee7b2f4a4e323d98e	3620	Nw,Nw,Qb,Kw,Pw,Nb,Qw,Qw,Nw,,,,,,,Bw,Pb,,,,,,,Rb,Kb,,,Nw,Nw,,,Pw,Bw,,,Nw,Nw,,,Qw,Nb,,,,,,,Bb,Pw,,,,,,,Rw,Kw,Pw,Qw,Bb,Nw,Pb,Qb,Bb	lightGray	
be9d7516c39853419f32a0398e1f15c2	3172	Pb,Kw,Qb,Nb,Rw,Kb,Qw,Bw,Rw,,,,,,,Qw,Bb,,,,,,,Pw,Qb,,,Pb,Pb,,,Rw,Pb,,,Pb,Pb,,,Bb,Rb,,,,,,,Qb,Bw,,,,,,,Pb,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	lightRed	
be9f620ddabe68cbb07747f19c020189	3142	Kw,Qb,Kb,Rb,Nw,Qw,Kw,Nw,Qw,,,,,,,Nw,Kb,,,,,,,Rb,Rb,,,,,,,Kw,Nw,,,,,,,Qb,Qb,,,,,,,Bb,Kw,,,,,,,Rw,Pw,Qb,Bw,Rb,Pw,Qw,Bb,Bw	lightGray	
bea2ddff9d1a6ae4de0f21eb82f28de1	759	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Bb,,,,,,,Kw,Rw,,,,,,,Qb,Pb,,,,,,,Nw,Qb,,,,,,,Rb,Bw,,,,,,,Pw,Rb,,,,,,,Kw,Qb,Qw,Pw,Rb,Bw,Qb,Pb,Kw	darkRed	
beb1c4bab51509532dfd39665761f01a	1396	Qb,Kb,Rb,Nb,Qw,Kw,Rw,Qw,Pb,,,,,,,Pb,Rw,,,,,,,Qb,Bw,,,,,,,Bw,Qb,,,,,,,Rb,Pw,,,,,,,Pw,Rb,,,,,,,Qw,Rw,Pw,Rb,Bb,Qw,Pb,Rw,Bb	darkRed	
bec7cf407ca34d3fb9d7de6fd22a08b2	1654	Pw,Bb,Qw,Kb,Rb,Bw,Qb,Bw,Pw,,,,,,,Bb,Rb,,,,,,,Qw,Bb,,,Bb,Bb,,,Pw,Qw,,,Bb,Bb,,,Rb,Pb,,,,,,,Bw,Rw,,,,,,,Qb,Pw,Kb,Qw,Nb,Rw,Kw,Qb,Bw	darkGray	
bede0f7f88dc2a5a58b51a4c43489ea2	2183	Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Kw,,,,,,,Nb,Qb,,,,,,,Rw,Nb,,,,,,,Kw,Rw,,,,,,,Qb,Kb,,,,,,,Nw,Qw,,,,,,,Rb,Bb,Pb,Rw,Bb,Qw,Pw,Rb,Qb	lightRed	
beea10541cbf3de5cebd56f960e09bd9	3124	Kb,Nb,Pw,Qb,Bw,Rw,Pb,Qw,Nw,,,,,,,Pw,Rb,,,,,,,Kw,Kw,,,,,,,Bb,Qb,,,,,,,Nw,Nb,,,,,,,Pb,Rw,,,,,,,Kb,Rw,Rw,Nb,Qb,Kw,Rb,Nw,Nw	darkRed	
bf17268bb8a737018e1dfb6c094b87fc	2066	Nb,Qb,Pb,Rb,Bw,Qw,Pw,Nb,Bb,,,,,,,Nw,Nw,,,,,,,Bb,Pw,,,,,,,Kb,Kw,,,,,,,Pb,Bw,,,,,,,Nb,Nb,,,,,,,Bw,Nw,Nw,Bb,Kb,Pb,Nb,Qw,Kb	darkGray	
bf221316c8568dc97d3768b66f927467	1000	Rw,Nw,Rb,Kw,Qb,Nb,Rw,Bb,Qb,,,,,,,Pw,Bw,,,,,,,Nb,Rw,,,Pw,Pw,,,Bw,Pb,,,Pw,Pw,,,Qb,Qw,,,,,,,Pb,Bb,,,,,,,Rw,Nw,Pw,Rb,Bw,Qb,Pb,Rw,Rw	darkRed	
